id,time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65
183,2,2,1,3,3,4,3,3,1,1,3,4,4,4,2,2,3,3,3,2,3,2,2,3,4,3,4,2,3,2,3,4,3,2,1,3,2,2,2,3,2,3,2,3,2,1,2,2,2,3,3,2,2,2,3,3,2,2,2,3,2,2,1,1,1,1
184,2,2,1,3,1,3,2,1,1,1,1,4,4,3,2,2,3,4,2,2,3,1,3,2,4,3,4,3,3,2,2,3,2,2,2,3,3,3,2,2,1,3,2,3,3,2,1,2,1,2,2,3,2,2,3,3,2,2,1,2,1,2,2,3,2,3
185,2,1,1,3,3,4,1,2,2,2,1,3,4,3,2,2,3,2,2,1,4,1,3,3,4,3,3,2,3,1,3,4,3,2,1,3,3,4,2,2,2,4,2,1,3,2,1,1,1,2,3,4,2,2,3,2,2,1,2,2,1,2,1,2,1,4
186,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,2,4,4,3,3,2,2,4,2,4,3,2,2,1,2,2,3,4,4,3,2,4,4,3,3,4,3,4,4,4,3,1,2,4,4,2,3,2,1,4,1,2,4,4,1,4,3,4,4,3,4,3,4,2,3,2,4,4,4,3,3,4,4,4,2,2
190,2,2,1,2,2,3,2,1,2,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,3,3,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,2,2,2,3,2,2,3,3,2,2,2,2,1,1,2,2,2,3
191,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2,3,1,3,2,3,3,2,2,1,2,2,4,3,3,2,3,2,2,1,2,2,2,2,3,2,2,1,2,2,2,3,2,1,1,3,2,2,2,1,3,3,2,2,4,2,1,1,1,2,2,4,1,3,2,2,2,2,1,1,1,2,1,2,1,3
193,2,2,3,2,2,2,2,3,2,1,2,2,2,2,2,3,2,3,3,2,2,2,2,1,4,3,2,2,2,2,3,2,2,2,2,2,3,2,3,1,2,2,2,3,4,3,4,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
194,2,2,3,3,3,4,4,3,3,2,4,4,3,2,3,3,2,3,4,2,3,3,1,3,4,3,4,2,2,3,3,4,2,3,4,3,4,3,2,4,3,3,2,3,1,3,3,3,3,3,3,2,3,3,4,4,3,3,4,2,4,4,3,4,3,4
195,2,2,2,3,3,2,2,2,2,1,2,3,3,2,2,2,3,2,3,1,2,1,1,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,3
196,2,3,3,2,3,2,2,1,2,4,1,2,3,2,1,1,4,4,2,2,4,1,4,2,4,3,3,4,4,3,3,3,2,4,4,3,3,3,3,2,1,2,3,2,4,4,1,4,2,3,4,4,3,2,3,2,3,1,2,4,1,3,1,2,1,3
197,2,2,1,3,3,2,2,2,3,1,1,4,2,2,4,3,2,2,3,1,2,2,2,3,4,4,4,2,4,2,3,1,2,3,2,4,2,3,4,1,2,3,2,3,4,3,1,2,1,2,4,3,1,3,2,2,3,1,1,1,2,1,1,1,2,2
198,2,2,2,2,2,4,2,3,3,2,2,4,3,3,2,2,2,2,2,2,3,2,2,3,4,3,4,1,2,2,3,4,2,2,1,2,3,3,2,2,1,4,2,2,2,2,2,2,1,2,2,3,2,3,3,2,2,2,3,3,2,3,2,3,2,3
199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2,1,1,4,3,4,1,3,3,1,4,4,4,4,3,3,3,1,3,3,3,2,3,3,4,4,4,3,4,1,3,3,3,2,2,3,1,3,3,1,3,3,4,3,3,2,2,1,1,3,1,4,3,3,3,4,1,2,2,1,3,1,1,4,3,4
203,2,2,1,3,3,3,1,1,2,1,2,4,3,3,2,2,4,3,3,2,2,1,3,3,4,4,4,2,3,2,4,3,2,2,3,3,4,4,4,3,3,2,3,4,2,4,2,3,2,3,3,3,3,3,3,3,2,2,3,1,2,1,2,3,1,3
204,2,3,1,3,3,3,2,3,1,3,3,3,3,2,1,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,4,2,3,2,3,3,3,3,4,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,2,3
205,2,4,4,1,2,4,4,4,1,1,4,3,4,4,2,3,2,4,4,4,2,4,4,1,2,2,2,4,4,4,3,2,1,4,4,3,2,2,2,4,2,3,4,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,2,3,4,4,3,4,4,4
206,2,3,3,2,2,3,4,4,2,1,3,4,3,2,1,1,2,3,2,2,2,3,1,2,4,2,2,3,3,4,2,3,2,4,2,2,3,2,2,2,1,3,4,3,3,3,1,3,1,1,4,3,1,2,3,1,3,2,1,2,3,3,1,3,1,2
207,2,3,3,4,3,3,3,4,1,2,4,3,3,2,1,2,3,3,4,2,2,2,2,2,4,3,3,3,2,4,4,3,2,4,4,2,2,3,2,4,4,3,3,4,3,4,3,4,3,3,4,3,2,2,3,4,4,3,1,2,4,4,3,3,2,2
208,2,3,2,2,2,4,2,2,2,2,2,4,4,2,2,2,3,2,4,2,4,2,2,2,4,4,4,1,2,2,2,4,2,2,4,2,3,2,2,3,3,4,3,2,3,2,2,2,3,1,3,3,1,3,4,2,2,2,4,4,2,2,2,2,2,3
209,2,2,3,4,2,2,2,2,2,1,2,3,2,1,3,3,3,4,3,1,2,2,3,2,3,4,2,3,3,3,2,2,2,2,3,2,3,4,4,1,4,2,1,3,4,2,2,2,1,2,2,4,1,3,2,3,2,2,1,4,2,2,2,1,2,1
210,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2,2,1,3,2,3,1,1,2,2,1,3,3,2,1,2,4,3,2,1,3,1,2,1,4,3,2,1,2,2,3,3,2,2,1,4,3,3,2,1,3,3,2,2,2,1,1,1,2,1,1,4,2,3,3,2,2,2,2,1,1,1,1,2,1,3
212,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2,2,3,3,4,4,3,4,2,1,3,4,3,2,2,3,3,3,4,1,4,3,3,2,4,3,4,2,2,4,4,4,2,4,4,2,3,2,2,2,3,4,4,3,1,2,1,3,2,3,4,3,2,2,4,4,4,4,1,2,2,2,2,3,3,4
215,2,2,2,4,2,4,1,2,3,3,2,4,4,3,3,2,3,2,2,2,3,1,1,2,3,2,3,3,2,2,2,4,2,2,2,3,3,3,2,3,1,4,3,2,4,3,4,2,3,2,3,3,3,2,4,2,3,2,1,4,2,2,2,2,2,2
216,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2,3,4,2,3,2,4,4,2,2,4,2,3,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,3,2,2,2,4,4,2,3,2,2,3,1,2,3,4,1,2,2,4,3,2,3,1,2,1,2,3,3,3,2,3,4,4,3,3,4,2
218,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2,3,1,4,3,4,2,4,2,3,2,4,4,4,4,2,4,4,3,2,3,1,3,2,4,2,4,2,1,1,2,4,2,1,4,4,4,3,1,3,3,4,4,4,1,4,3,4,2,2,2,1,2,2,4,4,3,2,3,3,3,2,3,4,2,4
220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2,3,2,4,3,3,2,1,2,2,2,4,4,4,4,3,3,1,2,3,4,1,3,2,4,4,4,4,3,2,4,4,4,4,3,3,4,3,3,3,4,4,3,3,4,4,4,2,3,3,2,4,3,4,4,3,2,1,2,4,4,2,4,2,1,4
222,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2,2,2,3,3,3,1,2,2,2,2,3,4,2,2,2,4,2,3,1,2,1,2,3,4,3,3,2,2,2,3,4,3,3,2,3,3,2,2,3,1,3,2,2,4,2,1,2,2,3,3,3,3,3,4,2,2,2,1,2,2,2,3,3,2,3
224,2,2,1,2,3,4,1,2,1,2,1,4,4,3,2,2,3,2,2,2,3,1,2,2,4,3,4,2,2,1,2,4,2,2,1,2,3,3,2,2,2,4,3,2,1,4,1,1,2,1,1,3,2,2,4,2,2,1,1,3,2,1,1,2,2,4
225,2,2,1,2,2,2,1,2,1,2,1,4,4,2,2,1,3,3,2,1,2,1,2,2,4,2,3,2,1,1,3,4,3,2,1,3,3,3,3,2,4,3,2,3,2,1,1,1,1,2,2,4,2,3,2,1,1,2,1,1,1,1,1,1,1,1
226,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2,1,1,4,2,4,1,1,1,1,1,4,4,4,2,2,3,1,1,1,2,1,2,1,3,2,3,2,1,1,1,4,2,2,1,3,2,2,2,1,1,4,1,1,2,1,1,1,1,1,1,3,1,2,3,2,2,1,1,2,1,1,1,1,1,4
228,2,2,2,3,3,3,3,3,2,1,3,3,3,2,2,3,2,3,3,2,3,3,2,2,3,2,3,1,3,3,3,3,2,3,2,3,3,3,3,2,3,2,3,3,3,2,2,3,2,3,3,3,2,2,3,3,3,2,1,3,3,2,3,3,3,3
229,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2,3,3,4,4,4,2,3,2,2,4,4,4,3,3,3,3,4,3,3,4,3,4,3,4,3,4,1,2,2,4,4,4,1,4,3,4,3,3,3,2,4,3,1,4,2,2,3,2,2,2,4,2,3,4,3,3,2,3,3,2,3,2,3,3,4
231,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2,2,1,3,4,2,1,2,1,2,1,2,2,2,2,1,4,3,4,3,2,1,3,1,4,4,3,1,1,1,3,3,2,1,3,4,3,3,2,3,2,2,2,4,3,4,4,4,3,2,3,3,3,4,4,4,3,1,3,2,2,1,2,4,2,3
233,2,2,2,4,2,4,3,3,3,1,3,4,4,3,3,2,3,2,2,1,3,2,2,3,3,2,4,1,3,2,2,3,3,2,2,3,2,3,2,3,2,3,2,2,2,2,3,2,1,2,3,1,1,2,4,2,2,3,1,1,1,2,1,2,1,3
234,2,2,2,3,3,4,2,2,1,4,2,3,4,4,4,2,4,3,4,3,4,1,1,3,4,4,3,1,1,1,4,4,3,4,4,3,4,3,2,4,1,2,4,4,3,4,3,4,4,2,3,3,3,1,2,3,4,3,1,2,2,3,3,4,3,3
235,2,3,1,3,4,3,2,2,3,1,2,4,3,3,3,3,2,3,3,1,2,2,3,3,3,3,3,4,4,2,3,3,3,1,1,4,4,4,4,1,3,3,3,2,2,1,1,2,1,4,2,3,1,2,3,3,3,1,1,1,1,2,1,2,1,2
236,2,2,1,3,3,3,2,2,1,3,2,4,4,3,1,2,3,3,2,2,2,1,2,1,4,3,3,3,1,2,3,4,2,2,2,2,3,3,1,4,1,3,4,3,1,3,2,2,4,2,3,2,2,2,4,2,3,3,4,4,2,2,1,3,1,3
237,2,3,1,3,3,4,1,2,1,3,1,4,4,4,3,2,2,4,4,2,2,1,2,2,4,4,4,2,1,2,3,4,3,3,4,3,2,3,2,4,3,4,4,4,2,4,1,4,3,2,4,3,2,3,4,4,4,3,2,3,4,3,2,4,3,4
238,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2,3,2,4,3,2,2,2,2,3,1,4,3,4,2,2,4,2,3,1,2,1,3,2,4,3,4,2,3,2,4,2,2,3,1,2,3,3,3,2,3,2,3,2,3,4,1,2,4,4,3,3,1,2,3,3,2,2,2,2,2,2,1,3,1,2
240,2,2,1,3,3,4,2,2,1,1,2,4,4,4,2,2,3,2,2,1,2,1,2,2,4,2,3,1,2,2,4,4,3,2,2,2,3,2,2,1,2,4,3,3,2,1,1,1,1,2,1,3,1,2,4,2,2,1,1,2,2,2,1,3,1,4
241,2,2,2,3,4,4,2,3,3,3,3,3,4,3,2,3,3,3,3,1,2,2,3,2,4,4,4,2,2,3,3,3,2,3,3,3,4,4,2,2,3,4,3,3,2,2,1,2,1,2,2,4,1,3,3,2,3,3,2,3,2,3,2,4,1,4
242,2,2,3,2,3,3,3,4,3,3,3,3,3,2,2,1,3,4,2,1,1,2,2,1,4,4,3,2,2,3,4,1,1,2,3,2,2,2,1,3,2,2,2,4,4,2,2,4,4,2,3,4,3,3,1,4,2,3,2,1,2,3,3,4,4,1
243,2,2,2,2,2,2,3,3,1,1,1,3,2,2,3,2,3,2,2,2,2,1,1,1,4,3,3,1,2,1,2,2,2,2,1,3,2,2,2,2,2,2,3,3,4,2,1,1,1,2,2,3,1,2,2,2,1,1,1,1,1,1,1,4,1,2
244,2,3,2,3,3,2,3,4,2,3,3,2,2,2,2,2,3,4,3,2,2,2,2,2,4,3,2,2,2,3,3,2,2,3,3,2,3,2,2,4,2,2,3,4,2,4,2,3,2,2,3,4,2,2,2,3,3,1,1,2,2,3,2,3,1,2
245,2,3,1,3,3,2,1,2,2,1,1,4,3,2,2,3,3,4,1,1,2,1,2,1,4,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,2,1,1,2,2,2,2,2,2,2,2,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1
246,2,3,2,3,3,3,4,4,3,3,4,4,4,3,2,3,3,3,4,3,4,3,3,3,3,3,3,2,2,2,4,4,2,2,3,3,3,3,3,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3
247,2,4,3,2,3,4,3,4,1,4,3,4,4,4,3,4,4,4,2,2,3,3,3,2,2,3,3,4,2,3,3,4,3,3,2,3,4,2,3,3,3,4,3,4,4,4,2,3,1,3,4,4,3,3,4,2,3,3,4,2,4,3,3,3,3,4
248,2,2,2,3,4,4,2,2,3,3,3,4,4,4,4,3,4,2,3,1,3,1,3,3,4,4,4,3,2,1,3,4,4,2,2,3,3,4,1,1,1,3,4,2,1,4,1,3,1,3,4,2,2,3,4,3,2,2,3,4,2,3,3,4,2,4
249,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2,2,1,3,2,4,2,3,2,1,1,4,3,4,3,3,3,2,3,1,3,1,2,1,4,3,4,2,3,3,3,3,3,2,2,4,4,3,3,1,1,3,4,4,3,2,1,3,1,3,3,4,2,1,2,4,4,4,1,1,2,2,1,4,1,3
251,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2,2,1,2,3,4,2,2,3,1,2,4,4,3,3,2,3,3,3,1,4,2,2,3,4,4,4,2,3,2,3,4,2,1,1,3,3,3,3,2,2,4,2,4,4,2,2,1,1,3,1,4,1,3,3,2,1,1,4,2,2,1,1,2,2,4
253,2,3,3,3,3,3,2,3,2,1,2,4,4,3,3,2,3,3,3,2,3,2,2,2,4,3,3,1,2,3,2,3,2,4,4,2,3,3,2,2,1,3,3,4,2,2,1,3,1,2,3,4,2,3,3,3,3,2,1,4,3,3,3,2,3,3
254,2,2,2,4,2,2,2,1,2,1,2,1,2,1,3,2,4,3,2,1,2,1,2,1,4,4,2,2,2,2,3,4,3,2,1,4,4,3,3,1,3,2,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,2,1,2,2,1,2,1,1,2
255,2,2,1,2,3,2,3,1,2,4,1,4,2,4,2,1,2,2,1,3,2,2,4,3,4,1,3,4,4,3,3,2,2,2,3,2,3,3,4,3,4,2,1,2,1,3,1,2,1,4,4,4,3,3,3,2,2,2,4,3,1,2,2,1,1,1
256,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2,2,3,3,3,2,2,3,2,3,4,4,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,4,3,3,4,2,4,3,3,2,3,3,3,3,3,3,4,3,3,1,3,3,3,3,2,3,2
258,2,2,1,3,1,3,2,2,1,1,1,3,3,3,3,3,2,2,3,2,2,1,2,2,2,2,3,2,2,1,2,3,3,2,2,3,3,3,3,2,2,3,2,3,3,3,3,2,1,2,2,3,1,1,2,2,1,1,1,1,1,1,1,2,1,3
259,2,2,2,4,3,3,2,3,2,1,2,4,3,2,4,2,3,3,2,2,3,1,2,2,4,3,4,2,2,2,3,3,3,2,2,4,3,3,3,2,3,3,2,2,4,3,2,2,2,3,2,3,2,2,3,2,2,2,3,2,2,2,3,3,2,2
260,2,3,1,2,3,2,2,4,1,3,1,3,2,2,2,2,3,2,2,3,2,2,2,2,4,2,3,2,2,1,3,3,2,2,1,2,4,2,2,1,2,3,2,2,4,3,1,2,1,3,3,2,3,2,2,3,2,2,4,3,2,2,3,2,2,3
261,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2,4,3,3,3,3,3,2,3,3,2,4,3,4,4,2,2,3,2,1,2,3,3,3,3,2,2,2,3,3,3,4,2,3,4,4,4,4,4,1,1,3,3,4,4,4,2,4,1,2,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3
263,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2,1,1,3,2,4,1,2,1,2,2,4,4,3,2,3,2,1,1,1,3,1,2,2,3,3,3,1,2,1,2,4,3,1,1,3,3,2,2,1,2,4,2,1,2,2,1,1,1,1,1,4,1,3,4,1,1,3,2,1,1,2,1,1,1,4
266,2,2,2,2,2,1,4,3,4,2,2,2,1,1,2,4,1,4,4,1,1,2,4,1,3,2,4,4,4,3,3,2,2,3,2,1,1,1,4,1,4,1,4,3,1,3,4,4,1,4,4,2,1,3,3,4,4,1,1,1,4,4,1,2,4,2
267,2,2,2,2,2,2,3,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2,2,3,1,1,2,3,2,2,2,2,3,2,3,3,2,2,3,3,2,2,2
268,2,2,2,4,4,4,1,1,2,1,2,4,4,4,4,3,3,4,2,2,3,2,2,2,4,4,4,3,3,2,3,4,3,3,3,3,4,4,3,3,2,4,3,3,2,3,2,2,2,2,2,3,2,3,3,3,3,2,2,4,1,2,2,2,1,4
269,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2,2,2,4,4,4,1,4,1,1,3,3,4,2,4,4,3,4,1,2,2,1,1,2,4,4,4,1,2,2,4,4,4,1,2,4,4,4,2,1,1,2,4,4,1,1,1,1,1,2,2,4,2,1,3,4,3,1,1,4,3,3,1,1,3,4
273,2,3,2,4,3,3,2,2,2,2,1,2,3,4,3,2,3,3,3,1,3,2,2,3,4,4,3,2,2,2,2,3,3,3,3,3,2,2,2,1,2,3,3,3,3,4,1,3,2,3,3,3,2,1,3,2,3,2,2,3,2,3,2,3,2,3
274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2,1,3,3,2,4,3,2,1,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,2,2,2,2,2,3,2,3,1,2,2,2,2,1,2,3,2,4,4,1,1,2,1,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,3
276,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2,1,1,2,1,3,1,1,1,2,1,2,3,1,1,1,2,2,1,1,1,1,1,1,3,2,3,1,1,1,1,3,1,2,1,3,1,1,1,1,2,3,1,2,4,2,1,1,1,1,1,4,2,1,1,1,1,1,3,1,1,1,1,4,1,1
278,2,4,2,3,2,2,4,3,2,2,4,1,1,1,1,2,3,4,3,1,2,3,3,2,4,3,2,1,3,2,2,2,2,4,2,4,2,2,3,2,1,2,3,4,3,3,1,4,1,2,4,2,2,2,3,2,4,2,1,2,4,4,2,3,1,2
279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,3,1,2,2,3,1,2,1,1,1,3,4,2,3,3,3,2,1,1,2,1,2,2,4,3,3,1,2,1,2,4,2,1,1,3,2,3,1,2,4,3,2,2,2,2,2,1,2,2,2,1,1,2,2,3,1,2,2,2,1,1,1,3,1,3
282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2,2,1,2,2,4,2,4,1,3,1,4,4,4,4,4,2,4,4,2,4,2,3,1,2,3,1,1,2,3,2,4,1,4,2,3,2,2,3,2,2,4,3,4,1,2,4,4,4,4,4,1,3,3,4,4,4,1,4,2,2,3,2,3,2,4
284,2,4,3,3,3,2,2,2,2,3,4,3,2,3,3,2,3,3,4,3,2,2,2,3,3,2,2,3,2,3,4,4,2,3,3,3,3,3,3,3,2,2,2,3,1,2,2,3,2,3,3,4,4,3,3,3,4,4,1,1,3,3,2,3,2,2
285,2,2,2,2,1,3,3,3,2,1,2,4,3,4,3,2,2,2,3,1,3,3,3,1,4,2,2,2,3,2,2,3,3,2,3,3,2,2,3,1,3,4,2,3,4,2,1,2,2,2,3,2,1,2,2,2,3,2,4,1,1,2,1,1,1,2
286,2,2,2,2,2,3,2,2,3,2,2,3,3,3,2,2,2,2,3,1,3,2,2,3,4,3,4,2,1,2,2,3,2,4,2,3,2,2,2,3,1,2,2,2,3,2,3,2,1,3,3,2,2,2,3,2,3,3,1,2,2,3,2,2,3,3
287,2,3,2,2,3,3,2,2,2,1,3,3,3,2,3,2,2,3,3,1,2,1,3,2,4,3,2,2,3,3,4,3,2,2,2,2,3,3,2,3,3,3,4,4,3,3,2,2,2,2,4,2,2,3,3,4,3,3,2,2,3,3,2,4,2,3
288,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2,2,3,4,3,4,2,2,4,1,1,4,4,4,4,4,4,3,4,1,4,2,4,2,4,4,4,3,3,3,2,4,4,2,3,4,4,3,4,1,2,4,3,4,4,1,1,3,2,3,4,3,2,2,3,2,4,3,1,4,2,4,1,4,2,4
290,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2,2,3,2,2,3,2,4,2,1,4,4,3,2,1,1,2,3,3,2,2,2,3,2,4,2,2,2,1,4,2,3,2,3,2,1,2,2,3,2,3,3,2,2,1,2,2,3,2,3,2,2,2,2,3,3,3,3,2,1,2,2,1,2,3,3
292,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2,2,1,4,1,3,1,1,2,2,1,3,3,3,3,3,3,3,2,2,3,1,2,2,4,3,3,1,1,1,3,3,3,1,1,3,2,3,2,3,1,3,2,3,2,4,1,1,1,2,2,2,1,3,4,2,2,1,2,2,1,1,1,2,1,3
294,2,1,1,4,3,3,1,2,1,1,1,4,3,3,3,1,2,1,1,1,3,1,2,1,4,2,4,1,1,1,1,2,3,1,1,2,2,1,2,2,1,2,2,2,4,1,1,1,2,2,1,3,1,1,2,2,1,1,2,1,1,1,1,2,1,1
295,2,2,2,2,2,2,3,4,2,1,4,3,1,4,2,1,2,2,2,3,2,3,2,2,3,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,4,4,2,2,2,4,2,4,1,2,3,3,2,3,1,2,3,2,1,2,2,2
296,2,2,2,4,2,3,2,3,3,4,3,3,3,3,3,3,4,4,3,3,3,2,2,3,4,4,3,2,2,2,3,3,3,2,2,3,3,3,2,4,2,2,3,3,2,4,4,3,3,2,4,3,2,2,3,3,3,3,4,4,2,3,2,2,3,3
297,2,3,2,4,3,4,2,3,2,2,2,3,4,3,2,3,3,4,3,2,3,2,2,2,4,4,2,2,2,3,3,3,2,3,3,2,3,2,2,4,2,4,4,4,4,4,4,3,2,2,3,3,2,2,4,3,3,3,3,2,2,3,3,4,2,4
298,2,2,1,2,2,3,1,2,2,1,1,4,2,2,2,3,3,2,2,1,2,1,1,1,4,2,2,1,1,1,3,2,2,1,1,2,4,3,4,2,1,2,3,2,4,3,2,1,2,3,2,3,1,2,2,1,1,1,1,2,1,1,1,3,1,2
299,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2,3,1,2,3,3,2,2,2,2,3,4,2,3,3,1,3,3,4,1,3,1,3,2,4,4,3,3,2,2,2,3,2,3,4,3,4,3,2,1,1,3,3,3,3,4,1,4,2,2,4,3,4,2,3,4,4,2,3,1,3,3,2,3,3,1
302,2,2,2,3,3,4,3,2,1,1,3,4,3,4,2,2,2,4,3,3,3,2,1,1,4,4,3,3,1,2,3,2,2,3,3,2,2,2,2,3,2,2,3,4,2,4,2,3,2,2,4,3,2,1,3,2,3,4,1,2,2,3,2,3,2,2
